EntityA,EntityB,Relation
Mulberry Leaf,Morus,belongs to
Mulberry Leaf,Morus alba,belongs to
Mulberry Leaf,Plantae,belongs to
Mulberry Leaf,Urticales,belongs to
Mulberry Twig,Dicotyledons,belongs to
Mulberry Twig,Moraceae,belongs to
Mulberry Twig,Morus,belongs to
Mulberry Twig,Morus alba,belongs to
Mulberry Twig,Plantae,belongs to
Mulberry Twig,Rosales,belongs to
Mulberry Twig,Spermatophyta,belongs to
Mule,Animalia,belongs to
Mule,Chordata,belongs to
Mule,Equidae,belongs to
Mule,Equus,belongs to
Mule,Mammalia,belongs to
Mule,Mule,belongs to
Mule,Perissodactyla,belongs to
Multiflorous Berchemia,Angiosperms,belongs to
Multiflorous Berchemia,Berchemia,belongs to
Multiflorous Berchemia,Magnoliopsida,belongs to
Multiflorous Berchemia,Multiflorous Berchemia,belongs to
Multiflorous Berchemia,Plantae,belongs to
Multiflorous Berchemia,Rhamnaceae,belongs to
Multiflorous Berchemia,Rhamnales,belongs to
Multiflowered Garcinia,Angiosperms,belongs to
Multiflowered Garcinia,Berberidaceae,belongs to
Multiflowered Garcinia,Dicotyledons,belongs to
Multiflowered Garcinia,Garcinia genus,belongs to
Multiflowered Garcinia,Multiflowered Garcinia,belongs to
Multiflowered Garcinia,Plantae,belongs to
Multiflowered Garcinia,Ranunculales,belongs to
Mung bean sprouts,Angiosperms,belongs to
Mung bean sprouts,Fabaceae,belongs to
Mung bean sprouts,Fabales,belongs to
Mung bean sprouts,Magnoliopsida,belongs to
Mung bean sprouts,Mung bean,belongs to
Mung bean sprouts,Plantae,belongs to
Mung bean sprouts,Vigna,belongs to
Muscovy Duck,Anatidae,belongs to
Muscovy Duck,Animalia,belongs to
Muscovy Duck,Anseriformes,belongs to
Muscovy Duck,Aves,belongs to
Muscovy Duck,Cairina,belongs to
Muscovy Duck,Chordata,belongs to
Muscovy Duck,Muscovy Duck,belongs to
Muskrat,Animalia,belongs to
Muskrat,Chordata,belongs to
Muskrat,Cricetidae,belongs to
Muskrat,Mammalia,belongs to
Muskrat,Ondatra,belongs to
Muskrat,Ondatra zibethicus,belongs to
Muskrat,Rodentia,belongs to
Mustard,Angiosperms,belongs to
Mustard,Brassica,belongs to
Mustard,Brassicaceae,belongs to
Mustard,Brassicales,belongs to
Mustard,Magnoliopsida,belongs to
Mustard,Mustard green,belongs to
Mustard,Plantae,belongs to
Mustard Greens,Angiosperms,belongs to
Mustard Greens,Brassica,belongs to
Mustard Greens,Brassica juncea,belongs to
Mustard Greens,Brassicaceae,belongs to
Mustard Greens,Brassicales,belongs to
Mustard Greens,Magnoliopsida,belongs to
Mustard Greens,Plantae,belongs to
Mustard green juice,Angiosperms,belongs to
Mustard green juice,Brassica,belongs to
Mustard green juice,Brassicaceae,belongs to
Mustard green juice,Brassicales,belongs to
Mustard green juice,Dicotyledons,belongs to
Mustard green juice,Mustard green,belongs to
Mustard green juice,Plantae,belongs to
Myrica rubra,Angiosperms,belongs to
Myrica rubra,Dicotyledons,belongs to
Myrica rubra,Myrica,belongs to
Myrica rubra,Myrica rubra,belongs to
Myrica rubra,Myricaceae,belongs to
Myrica rubra,Myricales,belongs to
Myrica rubra,Plantae,belongs to
Myrtle,Angiosperms,belongs to
Myrtle,Dicotyledons,belongs to
Myrtle,Myrtaceae,belongs to
Myrtle,Myrtales,belongs to
Myrtle,Myrtle,belongs to
Myrtle,Plantae,belongs to
Nanking Cherry,Angiosperms,belongs to
Nanking Cherry,Magnoliopsida,belongs to
Nanking Cherry,Plantae,belongs to
Nanking Cherry,Prunus,belongs to
Nanking Cherry,Prunus tomentosa,belongs to
Nanking Cherry,Rosaceae,belongs to
Nanking Cherry,Rosales,belongs to
Nanshan Tea,Angiosperms,belongs to
Nanshan Tea,Camellia,belongs to
Nanshan Tea,Magnoliopsida,belongs to
Nanshan Tea,Nanshan Tea,belongs to
Nanshan Tea,Parietales,belongs to
Nanshan Tea,Plantae,belongs to
Nanshan Tea,Theaceae,belongs to
Natural Beeswax,Animalia,belongs to
Natural Beeswax,Apidae,belongs to
Natural Beeswax,Apis,belongs to
Natural Beeswax,Arthropoda,belongs to
Natural Beeswax,Hymenoptera,belongs to
Natural Beeswax,Insecta,belongs to
Nectarine,Angiosperms,belongs to
Nectarine,Dicotyledons,belongs to
Nectarine,Nectarine,belongs to
Nectarine,Peach,belongs to
Nectarine,Plantae,belongs to
Nectarine,Rosaceae,belongs to
Nectarine,Rosales,belongs to
Neem,Angiosperms,belongs to
Neem,Magnoliopsida,belongs to
Neem,Plantae,belongs to
Neem,Sapindales,belongs to
Neocaridina denticulata sinensis,Animalia,belongs to
Neocaridina denticulata sinensis,Arthropoda,belongs to
Neocaridina denticulata sinensis,Atyidae,belongs to
Neocaridina denticulata sinensis,Decapoda,belongs to
Neocaridina denticulata sinensis,Malacostraca,belongs to
Neocaridina denticulata sinensis,Neocaridina,belongs to
Neocaridina denticulata sinensis,Neocaridina denticulata sinensis,belongs to
Nile crocodile,Animalia,belongs to
Nile crocodile,Chordata,belongs to
Nile crocodile,Crocodilia,belongs to
Nile crocodile,Crocodylidae,belongs to
Nile crocodile,Crocodylus,belongs to
Nile crocodile,Nile crocodile,belongs to
Nile crocodile,Reptilia,belongs to
Noni,Angiosperms,belongs to
Noni,Dicotyledons,belongs to
Noni,Gentianales,belongs to
Noni,Morinda,belongs to
Noni,Morinda citrifolia,belongs to
Noni,Plantae,belongs to
Noni,Rubiaceae,belongs to
Nujiang Red Camellia,Angiosperms,belongs to
Nujiang Red Camellia,Camellia,belongs to
Nujiang Red Camellia,Magnoliopsida,belongs to
Nujiang Red Camellia,Nujiang Red Camellia,belongs to
Nujiang Red Camellia,Parietales,belongs to
Nujiang Red Camellia,Plantae,belongs to
Nujiang Red Camellia,Theaceae,belongs to
Nutmeg,Angiosperms,belongs to
Nutmeg,Dicotyledons,belongs to
Nutmeg,Magnoliales,belongs to
Nutmeg,Magnoliopsida,belongs to
Nutmeg,Myristica,belongs to
Nutmeg,Myristica fragrans,belongs to
Nutmeg,Myristicaceae,belongs to
Nutmeg,Nutmeg,belongs to
Nutmeg,Plantae,belongs to
Nutmeg,Ranunculales,belongs to
Oblong-leaved Berchemia,Angiosperms,belongs to
Oblong-leaved Berchemia,Berchemia,belongs to
Oblong-leaved Berchemia,Magnoliopsida,belongs to
Oblong-leaved Berchemia,Oblong-leaved Berchemia,belongs to
Oblong-leaved Berchemia,Plantae,belongs to
Oblong-leaved Berchemia,Rhamnaceae,belongs to
Oblong-leaved Berchemia,Rhamnales,belongs to
Oenothera glazioviana,Angiosperms,belongs to
Oenothera glazioviana,Magnoliopsida,belongs to
Oenothera glazioviana,Myrtales,belongs to
Oenothera glazioviana,Oenothera,belongs to
Oenothera glazioviana,Oenothera glazioviana,belongs to
Oenothera glazioviana,Onagraceae,belongs to
Oenothera glazioviana,Plantae,belongs to
Oil Palm,Angiosperms,belongs to
Oil Palm,Arecaceae,belongs to
Oil Palm,Arecales,belongs to
Oil Palm,Elaeis,belongs to
Oil Palm,Elaeis guineensis,belongs to
Oil Palm,Magnoliopsida,belongs to
Oil Palm,Plantae,belongs to
Oil Peony,Angiosperms,belongs to
Oil Peony,Magnoliopsida,belongs to
Oil Peony,Oil Peony (usually refers to specific varieties such as Paeonia rockii),belongs to
Oil Peony,Paeonia,belongs to
Oil Peony,Paeoniaceae,belongs to
Oil Peony,Paeoniales,belongs to
Oil Peony,Plantae,belongs to
Oil cabbage,Angiosperms,belongs to
Oil cabbage,Brassica,belongs to
Oil cabbage,Brassicaceae,belongs to
Oil cabbage,Cabbage (oil cabbage variety),belongs to
Oil cabbage,Capparales,belongs to
Oil cabbage,Magnoliopsida,belongs to
Oil cabbage,Plantae,belongs to
Oil mustard,Angiosperms,belongs to
Oil mustard,Brassica,belongs to
Oil mustard,Brassicaceae,belongs to
Oil mustard,Capparales,belongs to
Oil mustard,Magnoliopsida,belongs to
Oil mustard,Mustard (oil mustard variety),belongs to
Oil mustard,Plantae,belongs to
Okra,Abelmoschus,belongs to
Okra,Angiosperms,belongs to
Okra,Magnoliopsida,belongs to
Okra,Malvaceae,belongs to
Okra,Malvales,belongs to
Okra,Okra,belongs to
Okra,Plantae,belongs to
Old Black Tea,Angiosperms,belongs to
Old Black Tea,Camellia,belongs to
Old Black Tea,Magnoliopsida,belongs to
Old Black Tea,Old Black Tea,belongs to
Old Black Tea,Parietales,belongs to
Old Black Tea,Plantae,belongs to
Old Black Tea,Theaceae,belongs to
Old Man's Beard,Angiosperms,belongs to
Old Man's Beard,Asclepiadaceae,belongs to
Old Man's Beard,Cynanchum,belongs to
Old Man's Beard,Cynanchum inamoenum,belongs to
Old Man's Beard,Gentianales,belongs to
Old Man's Beard,Magnoliopsida,belongs to
Old Man's Beard,Plantae,belongs to
Olea yunnanensis,Angiosperms,belongs to
Olea yunnanensis,Gentianales,belongs to
Olea yunnanensis,Magnoliopsida,belongs to
Olea yunnanensis,Olea,belongs to
Olea yunnanensis,Olea yunnanensis,belongs to
Olea yunnanensis,Oleaceae,belongs to
Olea yunnanensis,Plantae,belongs to
Oleander Berry,Angiosperms,belongs to
Oleander Berry,Apocynaceae,belongs to
Oleander Berry,Dicotyledons,belongs to
Oleander Berry,Gentianales,belongs to
Oleander Berry,Oleander Berry,belongs to
Oleander Berry,Plantae,belongs to
Oleander Berry,Vincetoxicum,belongs to
Olive,Angiosperms,belongs to
Olive,Dicotyledons,belongs to
Olive,Olea,belongs to
Olive,Oleaceae,belongs to
Olive,Olive,belongs to
Olive,Plantae,belongs to
Olive,Rosales,belongs to
Olive,Sapindales,belongs to
Onion,Alliaceae,belongs to
Onion,Allium,belongs to
Onion,Angiosperms,belongs to
Onion,Asparagales,belongs to
Onion,Liliaceae,belongs to
Onion,Monocotyledon,belongs to
Onion,Onion,belongs to
Onion,Plantae,belongs to
Ophiopogon,Angiosperms,belongs to
Ophiopogon,Asparagales,belongs to
Ophiopogon,Liliaceae,belongs to
Ophiopogon,Monocotyledon,belongs to
Ophiopogon,Ophiopogon,belongs to
Ophiopogon,Plantae,belongs to
Orange,Angiosperms,belongs to
Orange,Citrus,belongs to
Orange,Magnoliopsida,belongs to
Orange,Orange,belongs to
Orange,Plantae,belongs to
Orange,Rutaceae,belongs to
Orange,Sapindales,belongs to
Orange Juice,Angiosperms,belongs to
Orange Juice,Citrus,belongs to
Orange Juice,Dicotyledons,belongs to
Orange Juice,Orange,belongs to
Orange Juice,Plantae,belongs to
Orange Juice,Rosales,belongs to
Orange Juice,Rutaceae,belongs to
Oregano,Angiosperms,belongs to
Oregano,Lamiaceae,belongs to
Oregano,Lamiales,belongs to
Oregano,Magnoliopsida,belongs to
Oregano,Origanum,belongs to
Oregano,Origanum vulgare,belongs to
Oregano,Plantae,belongs to
Oriental Turtle Dove,Animalia,belongs to
Oriental Turtle Dove,Aves,belongs to
Oriental Turtle Dove,Chordata,belongs to
Oriental Turtle Dove,Columbidae,belongs to
Oriental Turtle Dove,Columbiformes,belongs to
Oriental Turtle Dove,Oriental Turtle Dove,belongs to
Oriental Turtle Dove,Streptopelia,belongs to
Oriental migratory locust,Acrididae,belongs to
Oriental migratory locust,Animalia,belongs to
Oriental migratory locust,Arthropoda,belongs to
Oriental migratory locust,Insecta,belongs to
Oriental migratory locust,Locusta,belongs to
Oriental migratory locust,Oriental migratory locust,belongs to
Oriental migratory locust,Orthoptera,belongs to
Oroxylum,Angiosperms,belongs to
Oroxylum,Bignoniaceae,belongs to
Oroxylum,Dicotyledons,belongs to
Oroxylum,Oroxylum,belongs to
Oroxylum,Oroxylum indicum,belongs to
Oroxylum,Plantae,belongs to
Oroxylum,Rosales,belongs to
Osmanthus,Angiosperms,belongs to
Osmanthus,Dicotyledons,belongs to
Osmanthus,Lamiales,belongs to
Osmanthus,Multiple,belongs to
Osmanthus,Oleaceae,belongs to
Osmanthus,Osmanthus,belongs to
Osmanthus,Plantae,belongs to
Osmanthus Blossom Powder,Angiosperms,belongs to
Osmanthus Blossom Powder,Dicotyledons,belongs to
Osmanthus Blossom Powder,Lamiales,belongs to
Osmanthus Blossom Powder,Oleaceae,belongs to
Osmanthus Blossom Powder,Osmanthus,belongs to
Osmanthus Blossom Powder,Plantae,belongs to
Osmanthus Branch,Angiosperms,belongs to
Osmanthus Branch,Dicotyledons,belongs to
Osmanthus Branch,Lamiales,belongs to
Osmanthus Branch,Oleaceae,belongs to
Osmanthus Branch,Osmanthus,belongs to
Osmanthus Branch,Plantae,belongs to
Ostrich,Animalia,belongs to
Ostrich,Aves,belongs to
Ostrich,Chordata,belongs to
Ostrich,Ostrich,belongs to
Ostrich,Struthio,belongs to
Ostrich,Struthionidae,belongs to
Ostrich,Struthioniformes,belongs to
Paeonia lactiflora,Angiosperms,belongs to
Paeonia lactiflora,Magnoliopsida,belongs to
Paeonia lactiflora,Paeonia,belongs to
Paeonia lactiflora,Paeonia lactiflora,belongs to
Paeonia lactiflora,Paeoniaceae,belongs to
Paeonia lactiflora,Plantae,belongs to
Paeonia lactiflora,Saxifragales,belongs to
Pagoda pine nuts,Angiosperms,belongs to
Pagoda pine nuts,Magnoliopsida,belongs to
Pagoda pine nuts,Pinaceae,belongs to
Pagoda pine nuts,Pinales,belongs to
Pagoda pine nuts,Pinus,belongs to
Pagoda pine nuts,Pinus pinea,belongs to
Pagoda pine nuts,Plantae,belongs to
Palm nut,Angiosperms,belongs to
Palm nut,Arecaceae,belongs to
Palm nut,Arecales,belongs to
Palm nut,"Dicotyledon, but note that the Arecaceae family is an exception within the Monocotyledon class; this is a general description.",belongs to
Palm nut,Plantae,belongs to
Palm nut,"The specific genus name needs to be determined based on the type of palm nut, such as Elaeis.",belongs to
Palm nut,The specific species name needs to be determined based on the type of palm nut.,belongs to
Palm weevil,Animalia,belongs to
Palm weevil,Arthropoda,belongs to
Palm weevil,Coleoptera,belongs to
Palm weevil,Curculionidae,belongs to
Palm weevil,Insecta,belongs to
Palm weevil,Palm weevil,belongs to
Palm weevil,Rhynchophorus,belongs to
Palm-leaf Raspberry,Angiosperms,belongs to
Palm-leaf Raspberry,Dicotyledons,belongs to
Palm-leaf Raspberry,Plantae,belongs to
Palm-leaf Raspberry,Rosaceae,belongs to
Palm-leaf Raspberry,Rosales,belongs to
Palm-leaf Raspberry,Rubus,belongs to
Palm-leaf Raspberry,Rubus chingii,belongs to
Panax notoginseng,Angiosperms,belongs to
Panax notoginseng,Apiales,belongs to
Panax notoginseng,Araliaceae,belongs to
Panax notoginseng,Magnoliopsida,belongs to
Panax notoginseng,Panax,belongs to
Panax notoginseng,Panax notoginseng,belongs to
Panax notoginseng,Plantae,belongs to
Pao Walnut,Angiosperms,belongs to
Pao Walnut,Dicotyledons,belongs to
Pao Walnut,Juglandaceae,belongs to
Pao Walnut,Juglandales,belongs to
Pao Walnut,Juglans,belongs to
Pao Walnut,Juglans hopeiensis,belongs to
Pao Walnut,Plantae,belongs to
Papaya,Carica,belongs to
Papaya,Magnoliopsida,belongs to
Papaya,Papaya,belongs to
Papaya,Plantae,belongs to
Papaya,Rosaceae,belongs to
Papaya,Rosales,belongs to
Papaya,Tracheophyta,belongs to
Paris polyphylla,Angiosperms,belongs to
Paris polyphylla,Asparagales,belongs to
Paris polyphylla,Magnoliopsida,belongs to
Paris polyphylla,Paris,belongs to
Paris polyphylla,Paris polyphylla,belongs to
Paris polyphylla,Plantae,belongs to
Paris polyphylla,Trilliaceae,belongs to
Parsley,Apiaceae,belongs to
Parsley,Apiales,belongs to
Parsley,Magnoliopsida,belongs to
Parsley,Petroselinum,belongs to
Parsley,Petroselinum crispum,belongs to
Parsley,Plantae,belongs to
Parsley,Tracheophyta,belongs to
Parsnip Juice,Angiosperms,belongs to
Parsnip Juice,Apiaceae,belongs to
Parsnip Juice,Apiales,belongs to
Parsnip Juice,Dicotyledons,belongs to
Parsnip Juice,Parsnip,belongs to
Parsnip Juice,Pastinaca,belongs to
Parsnip Juice,Plantae,belongs to
Partridge,Animalia,belongs to
Partridge,Aves,belongs to
Partridge,Chordata,belongs to
Partridge,Galliformes,belongs to
Partridge,Partridge,belongs to
Partridge,Phasianidae,belongs to
Passiflora,"(This genus includes multiple species, specific species names are not provided)",belongs to
Passiflora,Angiosperms,belongs to
Passiflora,Magnoliopsida,belongs to
Passiflora,Parietales,belongs to
Passiflora,Passiflora,belongs to
Passiflora,Passifloraceae,belongs to
Passiflora,Plantae,belongs to
Passion fruit,Angiosperms,belongs to
Passion fruit,Dicotyledons,belongs to
Passion fruit,Parietales,belongs to
Passion fruit,Passiflora,belongs to
Passion fruit,Passiflora edulis,belongs to
Passion fruit,Passifloraceae,belongs to
Passion fruit,Plantae,belongs to
Patagonian Stingless Bee Royal Jelly,Animalia,belongs to
Patagonian Stingless Bee Royal Jelly,Apidae,belongs to
Patagonian Stingless Bee Royal Jelly,Arthropoda,belongs to
Patagonian Stingless Bee Royal Jelly,Hymenoptera,belongs to
Patagonian Stingless Bee Royal Jelly,Insecta,belongs to
Patagonian Stingless Bee Royal Jelly,Patagonian Stingless Bee Species,belongs to
Patagonian Stingless Bee Royal Jelly,Stingless Bee Genus,belongs to
Pawpaw,Angiosperms,belongs to
Pawpaw,Asimina,belongs to
Pawpaw,Asimina triloba,belongs to
Pawpaw,Dicotyledons,belongs to
Pawpaw,Plantae,belongs to
Pawpaw,Rosaceae,belongs to
Pawpaw,Rosales,belongs to
Pea,Angiosperms,belongs to
Pea,Fabaceae,belongs to
Pea,Fabales,belongs to
Pea,Magnoliopsida,belongs to
Pea,Pisum,belongs to
Pea,Pisum sativum,belongs to
Pea,Plantae,belongs to
Peach,Angiosperms,belongs to
Peach,Magnoliopsida,belongs to
Peach,Peach,belongs to
Peach,Plantae,belongs to
Peach,Plum,belongs to
Peach,Rosaceae,belongs to
Peach,Rosales,belongs to
Peach Blossom Powder,Angiosperms,belongs to
Peach Blossom Powder,Dicotyledons,belongs to
Peach Blossom Powder,Peach,belongs to
Peach Blossom Powder,Plantae,belongs to
Peach Blossom Powder,Rosaceae,belongs to
Peach Blossom Powder,Rosales,belongs to
Peach juice,Angiosperms,belongs to
Peach juice,Dicotyledons,belongs to
Peach juice,Peach,belongs to
Peach juice,Plantae,belongs to
Peach juice,Rosaceae,belongs to
Peach juice,Rosales,belongs to
Peanut,Angiosperms,belongs to
Peanut,Arachis,belongs to
Peanut,Arachis hypogaea,belongs to
Peanut,Fabaceae,belongs to
Peanut,Fabales,belongs to
Peanut,Magnoliopsida,belongs to
Peanut,Plantae,belongs to
Pear Juice,Angiosperms,belongs to
Pear Juice,Dicotyledons,belongs to
Pear Juice,Pear,belongs to
Pear Juice,Plantae,belongs to
Pear Juice,Pyrus,belongs to
Pear Juice,Rosaceae,belongs to
Pear Juice,Rosales,belongs to
Pear Pollen,Angiosperms,belongs to
Pear Pollen,Dicotyledons,belongs to
Pear Pollen,Pear,belongs to
Pear Pollen,Plantae,belongs to
Pear Pollen,Pyrus,belongs to
Pear Pollen,Rosaceae,belongs to
Pear Pollen,Rosales,belongs to
Pearl turtle,Animalia,belongs to
Pearl turtle,Chordata,belongs to
Pearl turtle,Pelodiscus,belongs to
Pearl turtle,Pelodiscus sinensis,belongs to
Pearl turtle,Reptilia,belongs to
Pearl turtle,Testudines,belongs to
Pearl turtle,Trionychidae,belongs to
Pecan,Angiosperms,belongs to
Pecan,Carya,belongs to
Pecan,Carya illinoinensis,belongs to
Pecan,Dicotyledons,belongs to
Pecan,Fagales,belongs to
Pecan,Juglandaceae,belongs to
Pecan,Juglandales,belongs to
Pecan,Juglans,belongs to
Pecan,Magnoliopsida,belongs to
Pecan,Pecan,belongs to
Pecan,Plantae,belongs to
Pepper,Angiosperms,belongs to
Pepper,Magnoliopsida,belongs to
Pepper,Pepper,belongs to
Pepper,Piper,belongs to
Pepper,Piperaceae,belongs to
Pepper,Piperales,belongs to
Pepper,Plantae,belongs to
Peppermint,Angiosperms,belongs to
Peppermint,Lamiaceae,belongs to
Peppermint,Lamiales,belongs to
Peppermint,Magnoliopsida,belongs to
Peppermint,Mentha,belongs to
Peppermint,Peppermint,belongs to
Peppermint,Plantae,belongs to
Perilla,Angiosperms,belongs to
Perilla,Lamiaceae,belongs to
Perilla,Lamiaceae (some classification systems place it in the Perilla family),belongs to
Perilla,Lamiales,belongs to
Perilla,Magnoliopsida,belongs to
Perilla,Perilla,belongs to
Perilla,"Perilla (or Perilla, depending on the specific classification system)",belongs to
Perilla,Perilla frutescens,belongs to
Perilla,Plantae,belongs to
Perilla Leaf Tea,Angiosperms,belongs to
Perilla Leaf Tea,Dicotyledons,belongs to
Perilla Leaf Tea,Lamiaceae,belongs to
Perilla Leaf Tea,Lamiales,belongs to
Perilla Leaf Tea,Perilla,belongs to
Perilla Leaf Tea,Plantae,belongs to
Perilla Pollen,Angiosperms,belongs to
Perilla Pollen,Dicotyledons,belongs to
Perilla Pollen,Lamiaceae,belongs to
Perilla Pollen,Lamiales,belongs to
Perilla Pollen,Perilla,belongs to
Perilla Pollen,Plantae,belongs to
Persimmon,Angiosperms,belongs to
Persimmon,Dicotyledons,belongs to
Persimmon,Diospyros,belongs to
Persimmon,Ebenaceae,belongs to
Persimmon,Ebenales,belongs to
Persimmon,Persimmon,belongs to
Persimmon,Plantae,belongs to
Persimmon Blossom Powder,Angiosperms,belongs to
Persimmon Blossom Powder,Dicotyledons,belongs to
Persimmon Blossom Powder,Diospyros,belongs to
Persimmon Blossom Powder,Ebenaceae,belongs to
Persimmon Blossom Powder,Ebenales,belongs to
Persimmon Blossom Powder,Persimmon,belongs to
Persimmon Blossom Powder,Plantae,belongs to
