EntityA,EntityB,Relation
Grass Turtle,Mauremys,belongs to
Grass Turtle,Reptilia,belongs to
Grass Turtle,Testudines,belongs to
Grass Turtle,DHA,contains
Grass Turtle,High protein content,contains
Grass Turtle,approximately 14.9 to 17.4 grams per 100 grams,contains
Grass Turtle,ash,contains
Grass Turtle,cardiovascular health. Rich in mineral elements such as calcium,contains
Grass Turtle,contains 8 essential amino acids,contains
Grass Turtle,fat,contains
Grass Turtle,iron,contains
Grass Turtle,normal metabolism.,contains
Grass Turtle,phosphorus,contains
Grass Turtle,these ω-3 unsaturated fatty acids are beneficial for brain development,contains
Grass Turtle,unsaturated fatty acids,contains
Grass Turtle,vitamin B17,contains
Grass Turtle,water. Also rich in EPA,contains
Grass Turtle,which are crucial for maintaining life,contains
Gray Rat Snake,Animalia,belongs to
Gray Rat Snake,Chordata,belongs to
Gray Rat Snake,Colubridae,belongs to
Gray Rat Snake,Gray Rat Snake,belongs to
Gray Rat Snake,Rat Snake,belongs to
Gray Rat Snake,Reptilia,belongs to
Gray Rat Snake,Squamata,belongs to
Gray Rat Snake,B1,contains
Gray Rat Snake,B2,contains
Gray Rat Snake,Contains a large amount of protein,contains
Gray Rat Snake,carbohydrates,contains
Gray Rat Snake,etc.,contains
Gray Rat Snake,fat,contains
Gray Rat Snake,iron. It also contains vitamins A,contains
Gray Rat Snake,phosphorus,contains
Gray Rat Snake,salts such as calcium,contains
Gray wolf,Animalia,belongs to
Gray wolf,Canidae,belongs to
Gray wolf,Canis,belongs to
Gray wolf,Carnivora,belongs to
Gray wolf,Chordata,belongs to
Gray wolf,Mammalia,belongs to
Gray wolf,Wolf,belongs to
Gray wolf,Contains proteins,contains
Gray wolf,fats,contains
Gray wolf,minerals commonly found in other types of meat.,contains
Gray wolf,vitamins,contains
Green Beans,Angiosperms,belongs to
Green Beans,Fabaceae,belongs to
Green Beans,Fabales,belongs to
Green Beans,Green Beans,belongs to
Green Beans,Magnoliopsida,belongs to
Green Beans,Phaseolus,belongs to
Green Beans,Plantae,belongs to
Green Beans,Rich in fiber,contains
Green Beans,iron.,contains
Green Beans,protein,contains
Green Beans,vitamin C,contains
Green beans,Angiosperms,belongs to
Green beans,Fabaceae,belongs to
Green beans,Fabales,belongs to
Green beans,Green beans,belongs to
Green beans,Magnoliopsida,belongs to
Green beans,Phaseolus,belongs to
Green beans,Plantae,belongs to
Green beans,Vigna,belongs to
Green beans,B vitamins,contains
Green beans,Rich in fiber,contains
Green beans,Rich in protein,contains
Green beans,fiber,contains
Green beans,iron.,contains
Green beans,minerals.,contains
Green beans,protein,contains
Green garlic,Alliaceae,belongs to
Green garlic,Allium,belongs to
Green garlic,Angiosperms,belongs to
Green garlic,Asparagales,belongs to
Green garlic,Green garlic,belongs to
Green garlic,Monocotyledon,belongs to
Green garlic,Plantae,belongs to
Green garlic,Rich in vitamin C,contains
Green garlic,manganese.,contains
Green garlic,selenium,contains
Green garlic,vitamin B6,contains
Green jujube,Angiosperms,belongs to
Green jujube,Dicotyledons,belongs to
Green jujube,Green jujube,belongs to
Green jujube,Plantae,belongs to
Green jujube,Rhamnaceae,belongs to
Green jujube,Sapindales,belongs to
Green jujube,Ziziphus,belongs to
Green jujube,Green jujube is rich in vitamin C,contains
Green jujube,dietary fiber,contains
Green jujube,etc.,contains
Green jujube,iron,contains
Green jujube,potassium,contains
Green jujube,vitamin A,contains
Green pepper,Angiosperms,belongs to
Green pepper,Capsicum,belongs to
Green pepper,Green pepper,belongs to
Green pepper,Magnoliopsida,belongs to
Green pepper,Plantae,belongs to
Green pepper,Solanaceae,belongs to
Green pepper,Solanales,belongs to
Green pepper,Rich in vitamin C,contains
Green pepper,fiber.,contains
Green pepper,potassium,contains
Green pepper,vitamin A,contains
Green radish,Angiosperms,belongs to
Green radish,Brassicaceae,belongs to
Green radish,Brassicales,belongs to
Green radish,Green radish,belongs to
Green radish,Magnoliopsida,belongs to
Green radish,Plantae,belongs to
Green radish,Raphanus,belongs to
Green radish,Rich in vitamin C,contains
Green radish,calcium.,contains
Green radish,potassium,contains
Green radish,vitamin B group,contains
Green-calyx United-stamen Camellia,Angiosperms,belongs to
Green-calyx United-stamen Camellia,Camellia,belongs to
Green-calyx United-stamen Camellia,Green-calyx United-stamen Camellia,belongs to
Green-calyx United-stamen Camellia,Magnoliopsida,belongs to
Green-calyx United-stamen Camellia,Parietales,belongs to
Green-calyx United-stamen Camellia,Plantae,belongs to
Green-calyx United-stamen Camellia,Theaceae,belongs to
Green-calyx United-stamen Camellia,Rich in tea polyphenols,contains
Green-calyx United-stamen Camellia,amino acids,contains
Green-calyx United-stamen Camellia,anti-aging,contains
Green-calyx United-stamen Camellia,cardiovascular protection effects.,contains
Green-calyx United-stamen Camellia,etc. It has antioxidant,contains
Green-calyx United-stamen Camellia,vitamins,contains
Green-flowered mountain celery,Angiosperms,belongs to
Green-flowered mountain celery,Apiaceae,belongs to
Green-flowered mountain celery,Apiales,belongs to
Green-flowered mountain celery,Green-flowered mountain celery,belongs to
Green-flowered mountain celery,Magnoliopsida,belongs to
Green-flowered mountain celery,Oenanthe,belongs to
Green-flowered mountain celery,Plantae,belongs to
Green-flowered mountain celery,0.41 grams of carbohydrates,contains
Green-flowered mountain celery,1.70 grams of fiber. In addition,contains
Green-flowered mountain celery,2.20 grams of fat,contains
Green-flowered mountain celery,2.80 grams of protein,contains
Green-flowered mountain celery,Per 100 grams contains about 27 calories,contains
Green-flowered mountain celery,it contains various vitamins,contains
Green-flowered mountain celery,minerals.,contains
Green-leaf Schisandra,Angiosperms,belongs to
Green-leaf Schisandra,Dicotyledons,belongs to
Green-leaf Schisandra,Green-leaf Schisandra,belongs to
Green-leaf Schisandra,Magnoliales,belongs to
Green-leaf Schisandra,Plantae,belongs to
Green-leaf Schisandra,Schisandra,belongs to
Green-leaf Schisandra,Schisandraceae,belongs to
Green-leaf Schisandra,Schis,contains
Green-leaf Schisandra,etc.,contains
Green-leaf Schisandra,ra usually contains schis,contains
Green-leaf Schisandra,resin,contains
Green-leaf Schisandra,rin,contains
Green-leaf Schisandra,tannins,contains
Green-leaf Schisandra,vitamin C,contains
Guan Mu Tong,Angiosperms,belongs to
Guan Mu Tong,Aristolochia,belongs to
Guan Mu Tong,Aristolochiaceae,belongs to
Guan Mu Tong,Aristolochiales,belongs to
Guan Mu Tong,Dicotyledons,belongs to
Guan Mu Tong,Guan Mu Tong,belongs to
Guan Mu Tong,Plantae,belongs to
Guan Mu Tong,Betulin,contains
Guan Mu Tong,Stb,contains
Guan Mu Tong,Stc,contains
Guan Mu Tong,Std,contains
Guan Mu Tong,Stg1,contains
Guan Mu Tong,Stg2,contains
Guan Mu Tong,Sth,contains
Guan Mu Tong,Stj,contains
Guan Mu Tong,Stk. Additionally,contains
Guan Mu Tong,akeboside Sta,contains
Guan Mu Tong,daucosterol,contains
Guan Mu Tong,hederagenin,contains
Guan Mu Tong,inositol,contains
Guan Mu Tong,it contains stigmasterol,contains
Guan Mu Tong,oleanolic acid,contains
Guan Mu Tong,potassium salts.,contains
Guan Mu Tong,sucrose,contains
Guan Mu Tong,β-sitosterol,contains
Guava Leaf Tea,Angiosperms,belongs to
Guava Leaf Tea,Dicotyledons,belongs to
Guava Leaf Tea,Guava,belongs to
Guava Leaf Tea,Myrtaceae,belongs to
Guava Leaf Tea,Myrtales,belongs to
Guava Leaf Tea,Plantae,belongs to
Guava Leaf Tea,Psidium,belongs to
Guava Leaf Tea,Guava leaves contain various vitamins,contains
Guava Leaf Tea,antioxidants,contains
Guava Leaf Tea,calcium,contains
Guava Leaf Tea,dietary fiber,contains
Guava Leaf Tea,etc.,contains
Guava Leaf Tea,magnesium,contains
Guava Leaf Tea,minerals,contains
Guava Leaf Tea,potassium,contains
Guava Leaf Tea,such as vitamin C,contains
Guizhou United-stamen Tea,Angiosperms,belongs to
Guizhou United-stamen Tea,Camellia,belongs to
Guizhou United-stamen Tea,Guizhou United-stamen Tea,belongs to
Guizhou United-stamen Tea,Magnoliopsida,belongs to
Guizhou United-stamen Tea,Parietales,belongs to
Guizhou United-stamen Tea,Plantae,belongs to
Guizhou United-stamen Tea,Theaceae,belongs to
Guizhou United-stamen Tea,Typically contains tea polyphenols,contains
Guizhou United-stamen Tea,amino acids,contains
Guizhou United-stamen Tea,anti-inflammatory,contains
Guizhou United-stamen Tea,caffeine,contains
Guizhou United-stamen Tea,digestive-promoting,contains
Guizhou United-stamen Tea,etc. Has antioxidant,contains
Guizhou United-stamen Tea,immune-boosting effects.,contains
Guizhou United-stamen Tea,minerals,contains
Hairtail,Animalia,belongs to
Hairtail,Chordata,belongs to
Hairtail,Osteichthyes,belongs to
Hairtail,Perciformes,belongs to
Hairtail,Trichiuridae,belongs to
Hairtail,Trichiurus,belongs to
Hairtail,Trichiurus lepturus,belongs to
Hairtail,Cholesterol: 76mg,contains
Hairtail,Fat: 4.9g,contains
Hairtail,Protein: 17.7g,contains
Hairtail,Selenium: 36.6μg,contains
Hairtail,Sodium: 150mg,contains
Hairy Grape,Angiosperms,belongs to
Hairy Grape,Dicotyledons,belongs to
Hairy Grape,Hairy Grape,belongs to
Hairy Grape,Plantae,belongs to
Hairy Grape,Vitaceae,belongs to
Hairy Grape,Vitales,belongs to
Hairy Grape,Vitis,belongs to
Hairy Grape,Rich in vitamin C,contains
Hairy Grape,antioxidants,contains
Hairy Grape,fiber.,contains
Hairy Grape,potassium,contains
Hairy Huckleberry,Angiosperms,belongs to
Hairy Huckleberry,Ericaceae,belongs to
Hairy Huckleberry,Ericales,belongs to
Hairy Huckleberry,Hairy Huckleberry,belongs to
Hairy Huckleberry,Magnoliopsida,belongs to
Hairy Huckleberry,Plantae,belongs to
Hairy Huckleberry,Vaccinium,belongs to
Hairy Huckleberry,B vitamins,contains
Hairy Huckleberry,Contains vitamin C,contains
Hairy Huckleberry,amino acids,contains
Hairy Huckleberry,anthocyanins,contains
Hairy Huckleberry,calcium,contains
Hairy Huckleberry,copper,contains
Hairy Huckleberry,ellagic acid,contains
Hairy Huckleberry,etc.,contains
Hairy Huckleberry,flavonoids,contains
Hairy Huckleberry,iron,contains
Hairy Huckleberry,magnesium,contains
Hairy Huckleberry,manganese,contains
Hairy Huckleberry,pectin,contains
Hairy Huckleberry,potassium,contains
Hairy Huckleberry,protein,contains
Hairy Huckleberry,quercetin,contains
Hairy Huckleberry,selenium,contains
Hairy Huckleberry,vitamin A,contains
Hairy Huckleberry,vitamin E,contains
Hairy Huckleberry,zinc,contains
Hairy-footed Freshwater Crab,Animalia,belongs to
Hairy-footed Freshwater Crab,Arthropoda,belongs to
Hairy-footed Freshwater Crab,Decapoda,belongs to
Hairy-footed Freshwater Crab,Freshwater Crab Family,belongs to
Hairy-footed Freshwater Crab,Freshwater Crab Genus,belongs to
Hairy-footed Freshwater Crab,Hairy-footed Freshwater Crab,belongs to
Hairy-footed Freshwater Crab,Malacostraca,belongs to
Hairy-footed Freshwater Crab,B vitamins. Contains abundant calcium,contains
Hairy-footed Freshwater Crab,Rich in protein,contains
Hairy-footed Freshwater Crab,cholesterol,contains
Hairy-footed Freshwater Crab,dietary fiber,contains
Hairy-footed Freshwater Crab,magnesium,contains
Hairy-footed Freshwater Crab,phosphorus,contains
Hairy-footed Freshwater Crab,potassium,contains
Hairy-footed Freshwater Crab,selenium,contains
Hairy-footed Freshwater Crab,sodium,contains
Hairy-footed Freshwater Crab,various amino acids.,contains
Hairy-footed Freshwater Crab,vitamin A,contains
Hairy-footed Freshwater Crab,vitamin E,contains
Hairy-footed Freshwater Crab,with a particularly high selenium content of up to 56.7 micrograms per 100 grams. Also contains a certain amount of carbohydrates,contains
Hairy-leaf Idesia,Angiosperms,belongs to
Hairy-leaf Idesia,Flacourtiaceae,belongs to
Hairy-leaf Idesia,Hairy-leaf Idesia,belongs to
Hairy-leaf Idesia,Idesia,belongs to
Hairy-leaf Idesia,Magnoliopsida,belongs to
Hairy-leaf Idesia,Parietales,belongs to
Hairy-leaf Idesia,Plantae,belongs to
Hairy-leaf Idesia,The fruit has an oil content of 20%-30%,contains
Hairy-leaf Idesia,as well as for producing soap or lubricating oil. It is an excellent raw material for high-quality edible oil,contains
Hairy-leaf Idesia,health products.,contains
Hairy-leaf Idesia,matchboxes,contains
Hairy-leaf Idesia,premium skincare soap,contains
Hairy-leaf Idesia,the seeds have an oil content of 20%-26%. It can be used for making box boards,contains
Hangzhou Chrysanthemum,Angiosperms,belongs to
Hangzhou Chrysanthemum,Asteraceae,belongs to
Hangzhou Chrysanthemum,Asterales,belongs to
Hangzhou Chrysanthemum,Chrysanthemum,belongs to
Hangzhou Chrysanthemum,Chrysanthemum morifolium,belongs to
Hangzhou Chrysanthemum,Dicotyledons,belongs to
Hangzhou Chrysanthemum,Plantae,belongs to
Hangzhou Chrysanthemum,Contains 0.13% volatile oil,contains
Hangzhou Chrysanthemum,adenine,contains
Hangzhou Chrysanthemum,amino acids,contains
Hangzhou Chrysanthemum,choline,contains
Hangzhou Chrysanthemum,chrysanthemin,contains
Hangzhou Chrysanthemum,etc.,contains
Hangzhou Chrysanthemum,robinine,contains
Hangzhou Chrysanthemum,stachydrine,contains
Hangzhou Chrysanthemum,trace amounts of vitamin A-like substances,contains
Hangzhou Chrysanthemum,vitamin B,contains
Hardcore (original variety),Angiosperms,belongs to
Hardcore (original variety),Hardcore (original variety) Scleropyrum wallichianum var. wallichianum,belongs to
Hardcore (original variety),Magnoliopsida,belongs to
Hardcore (original variety),Not specified (may vary by species),belongs to
Hardcore (original variety),"Not specified (specific classification information required, may belong to Euphorbiaceae or others)",belongs to
Hardcore (original variety),Plantae,belongs to
Hardcore (original variety),Scleropyrum,belongs to
Hawthorn,Angiosperms,belongs to
Hawthorn,Crataegus,belongs to
Hawthorn,Dicotyledons,belongs to
Hawthorn,Hawthorn,belongs to
Hawthorn,Magnoliopsida,belongs to
Hawthorn,Plantae,belongs to
Hawthorn,Rosaceae,belongs to
Hawthorn,Rosales,belongs to
Hawthorn,Tracheophyta,belongs to
Hawthorn,Hawthorn is rich in vitamin C,contains
Hawthorn,Volatile components,contains
Hawthorn,amino acids,contains
Hawthorn,etc.,contains
Hawthorn,flavonoids,contains
Hawthorn,inorganic salts,contains
Hawthorn,more.,contains
Hawthorn,organic acids,contains
Hawthorn,pectin,contains
Hawthorn,red pigments,contains
Hawthorn,triterpenoid saponins,contains
Hawthorn,vitamin C,contains
Hazelnut,Angiosperms,belongs to
Hazelnut,Betulaceae,belongs to
Hazelnut,Corylus,belongs to
Hazelnut,Dicotyledons,belongs to
Hazelnut,Fagales,belongs to
Hazelnut,Hazel,belongs to
Hazelnut,Hazelnut,belongs to
Hazelnut,Magnoliopsida,belongs to
Hazelnut,Plantae,belongs to
Hazelnut,Sapindales,belongs to
Hazelnut,Tracheophyta,belongs to
Hazelnut,Fats: Rich in healthy fats,contains
Hazelnut,Hazelnuts are rich in healthy fats,contains
Hazelnut,Hazelnuts contain protein,contains
Hazelnut,Rich in oils,contains
Hazelnut,as well as various vitamins,contains
Hazelnut,carbohydrates,contains
Hazelnut,copper,contains
Hazelnut,especially unsaturated fatty acids,contains
Hazelnut,fat,contains
Hazelnut,including monounsaturated fatty acids,contains
Hazelnut,linoleic acid,contains
Hazelnut,magnesium,contains
Hazelnut,manganese,contains
Hazelnut,minerals,contains
Hazelnut,minerals.,contains
Hazelnut,other nutrients,contains
Hazelnut,polyunsaturated fatty acids,contains
Hazelnut,protein,contains
Hazelnut,proteins,contains
Hazelnut,saturated fatty acids.,contains
Hazelnut,vitamin E,contains
Hazelnut,vitamin E.,contains
Hazelnut,vitamins,contains
Hazelnut,which are beneficial for heart health.,contains
Hazelnut,with a high content of unsaturated fatty acids such as oleic acid,contains
Hazelnut,zinc,contains
Hazelnut Pollen,Angiosperms,belongs to
Hazelnut Pollen,Betulaceae,belongs to
Hazelnut Pollen,Corylus,belongs to
Hazelnut Pollen,Dicotyledons,belongs to
Hazelnut Pollen,Fagales,belongs to
Hazelnut Pollen,Hazelnut,belongs to
Hazelnut Pollen,Plantae,belongs to
Hazelnut Pollen,Contains a large amount of protein,contains
Hazelnut Pollen,enhancing memory.,contains
Hazelnut Pollen,fatty acids,contains
Hazelnut Pollen,vitamin E,contains
Hazelnut Pollen,with effects of maintaining cardiovascular health,contains
Heart-leaved Hairy-stamen Tea,Angiosperms,belongs to
Heart-leaved Hairy-stamen Tea,Camellia,belongs to
Heart-leaved Hairy-stamen Tea,Heart-leaved Hairy-stamen Tea,belongs to
Heart-leaved Hairy-stamen Tea,Magnoliopsida,belongs to
Heart-leaved Hairy-stamen Tea,Parietales,belongs to
Heart-leaved Hairy-stamen Tea,Plantae,belongs to
Heart-leaved Hairy-stamen Tea,Theaceae,belongs to
Heart-leaved Hairy-stamen Tea,Contains tea polyphenols,contains
Heart-leaved Hairy-stamen Tea,amino acids,contains
Heart-leaved Hairy-stamen Tea,anti-aging,contains
Heart-leaved Hairy-stamen Tea,etc. Helps with antioxidant,contains
Heart-leaved Hairy-stamen Tea,improving blood circulation.,contains
Heart-leaved Hairy-stamen Tea,liver protection,contains
Heart-leaved Hairy-stamen Tea,minerals,contains
Heart-leaved Hairy-stamen Tea,vitamins,contains
Heavenly Fruit,Angiosperms,belongs to
Heavenly Fruit,Asterales,belongs to
Heavenly Fruit,Dicotyledons,belongs to
Heavenly Fruit,Heavenly Fruit,belongs to
Heavenly Fruit,Plantae,belongs to
Heavenly Fruit,Premna,belongs to
Heavenly Fruit,Verbenaceae,belongs to
Heavenly Fruit,The fruit of Heavenly Fruit contains various vitamins,contains
Heavenly Fruit,minerals.,contains
Hedyotis diffusa,Angiosperms,belongs to
Hedyotis diffusa,Dicotyledons,belongs to
Hedyotis diffusa,Gentianales,belongs to
Hedyotis diffusa,Hedyotis,belongs to
Hedyotis diffusa,Hedyotis diffusa,belongs to
Hedyotis diffusa,Plantae,belongs to
